player,mu_generic,sigma_generic,ATP
Basilashvili N.,-0.15411371519329675,0.9740019810895124,1
Rinderknech A.,1.0759694544520773,0.3588535230853952,1
Coric B.,2.0748038188336047,0.32449001595813975,1
Cachin P.,1.5326812523032127,0.3317244959091279,1
Munar J.,1.6179123484704985,0.3477026731939243,1
Ugo Carabelli C.,0.852020469783406,1.2054103869779582,1
Diaz Acosta F.,1.0562458986430905,0.7841581824330126,1
Varillas J. P.,1.9034146514731776,0.600623584739104,1
Thiem D.,1.7452752251917398,0.322946653053406,1
Alcaraz C.,4.368251383496961,0.2824344033630366,1
Musetti L.,2.494456156970917,0.27477354151910127,1
Borges N.,0.9187381343740348,0.4591329046314568,1
Vukic A.,1.4441250490413606,0.36820228367661284,1
Pecotic M.,1.354210035754058,1.3739536065263638,1
Wawrinka S.,2.233452719868646,0.2963849664664536,1
Brouwer G.,1.8003194910571425,0.5018186527324628,1
O Connell C.,1.7815650059561805,0.3156027417680269,1
Broady L.,1.6321357470710394,0.5876764616455774,1
Muller A.,1.4296466871768978,0.44419087222031484,1
Bublik A.,2.220240838139162,0.28640767972220144,1
Ritschard A.,1.1928143554708837,0.9494910072502714,1
Riedi L.,0.9468956571934487,1.1249582888273184,1
Monteiro T.,1.0876425828223037,0.4220815561854373,1
Galan D.E.,0.7330698821705118,0.3833792048078012,1
Varillas J.P.,1.5432304551387888,0.41757092478604213,1
Fognini F.,1.6956544425696065,0.42481260651728064,1
Lopez F.,1.605677154019867,0.6975276884307987,1
Berrettini M.,2.2320489991881423,0.43354516623649136,1
Ymer E.,0.8566249989189842,0.5941376383806566,1
Nakashima B.,1.6225214062918822,0.33518810738817034,1
Berrettini J.,1.8062537619983396,1.4704417134840537,1
Kotov P.,2.090839904127334,0.36366404845805717,1
Hanfmann Y.,2.137418694245022,0.3013175553652534,1
Bonadio R.,0.7128801060985734,1.1786164538789587,1
Ivashka I.,1.2881561999412305,0.38875902440020094,1
Tabilo A.,1.3024300621196836,0.7399567027151372,1
Wu T.L.,1.2206933431467792,1.076210679501436,1
Struff J.L.,2.471235084605399,0.31522488508667956,1
Bagnis F.,-0.051462148743863026,0.7225274946597746,1
Nava E.,0.4669307049946618,1.0000899857050676,1
Kovacevic A.,0.8981330529375935,0.6130304409791639,1
Van Assche L.,1.2015153403124026,0.4127002068388037,1
Rodionov J.,1.2693651505789314,0.6211468380659236,1
Johnson S.,0.08665747800549316,1.0455755928959773,1
Machac T.,1.7062258122802625,0.6141794207618624,1
Purcell M.,1.446333186445756,0.37665219217033763,1
Gaston H.,1.056166478443218,0.5351536089204888,1
Passaro F.,0.5418843663680758,0.8754928878919643,1
Vavassori A.,1.9402658171204288,0.6323146173815619,1
Kuzmanov D.,2.6361340915283495,1.2687318752318384,1
Gakhov I.,3.0636466464443206,1.543187278515294,1
