Date,ATP,Tournament,Round,Surface,Court,Winner,Loser,B365W,B365L,mu_winner,mu_loser,sigma_winner,sigma_loser,TTT_Prob_W,TTT_Prob_L,TTT_Pct_W,TTT_Pct_L,pred,ttt_correct,bookie_pred,bookie_correct,bet365_right_ttt_wrong,ATPk
2024-06-24,37,Eastbourne International,1st Round,Grass,Outdoor,Giron M.,Cerundolo F.,1.73,2.1,1.8739212949412216,2.480046359308614,0.2746247479894219,0.25526652384769893,0.05298301547807234,0.9470169845219276,5.3,94.7,Cerundolo F.,FALSE,Giron M.,TRUE,TRUE,37
2024-07-16,40,Nordea Open,1st Round,Clay,Outdoor,Carballes Baena R.,Safiullin R.,1.62,2.3,1.5547927523804403,2.196300072919809,0.311274158461855,0.30336145937409453,0.06998264519515027,0.9300173548048497,7,93,Safiullin R.,FALSE,Carballes Baena R.,TRUE,TRUE,40
2024-07-16,40,Nordea Open,1st Round,Clay,Outdoor,Monteiro T.,Coria F.,1.73,2.1,1.0445373870620185,1.2645865277126584,0.4217809046520075,0.442342431745044,0.35941317420304525,0.6405868257969547,35.94,64.06,Coria F.,FALSE,Monteiro T.,TRUE,TRUE,40
2024-07-24,44,Atlanta Open,1st Round,Hard,Outdoor,Purcell M.,O Connell C.,1.62,2.3,1.6298458653826955,1.8372427583245887,0.34845849430735343,0.30588247051626605,0.32733040985248074,0.6726695901475193,32.73,67.27,O Connell C.,FALSE,Purcell M.,TRUE,TRUE,44
2024-07-22,46,Croatia Open,1st Round,Clay,Outdoor,Cobolli F.,Navone M.,1.73,2.1,2.045737413037315,4.11414374285113,0.5006680468371963,2.4681136725034,0.2057311164423019,0.7942688835576981,20.57,79.43,Navone M.,FALSE,Cobolli F.,TRUE,TRUE,46
2024-08-18,50,Winston-Salem Open at Wake Forest University,1st Round,Hard,Outdoor,Cazaux A.,Van De Zandschulp B.,1.8,2,0.3344625416670697,2.006898554037174,0.9699500676536853,0.2869544835181667,0.04912366904741889,0.9508763309525811,4.91,95.09,Van De Zandschulp B.,FALSE,Cazaux A.,TRUE,TRUE,50
2024-08-19,50,Winston-Salem Open at Wake Forest University,1st Round,Hard,Outdoor,Goffin D.,Munar J.,1.73,2.1,1.3148069595686223,1.480120172082561,0.4514891076353764,0.331358133403786,0.3839270265584327,0.6160729734415673,38.39,61.61,Munar J.,FALSE,Goffin D.,TRUE,TRUE,50
2024-09-19,52,Chengdu Open,1st Round,Hard,Outdoor,O Connell C.,Kotov P.,1.67,2.2,1.7732691236619378,2.122168922817375,0.30727095039859137,0.3556283596434636,0.2289340492008021,0.7710659507991979,22.89,77.11,Kotov P.,FALSE,O Connell C.,TRUE,TRUE,52
2024-09-19,53,Hangzhou Open,1st Round,Hard,Outdoor,Hijikata R.,Dzumhur D.,1.73,2.1,1.857933902991811,2.0346821014561733,0.36295613530774334,1.0051693626944729,0.43431953295087916,0.5656804670491209,43.43,56.57,Dzumhur D.,FALSE,Hijikata R.,TRUE,TRUE,53
2024-10-15,58,European Open,1st Round,Hard,Indoor,Bergs Z.,Diaz Acosta F.,1.17,5,0.7901950371303504,1.3741269075566305,0.6999032423007948,0.5700236280935749,0.2588474713946435,0.7411525286053565,25.88,74.12,Diaz Acosta F.,FALSE,Bergs Z.,TRUE,TRUE,58
2024-10-15,59,Nordic Open,1st Round,Hard,Indoor,Fearnley J.,Moutet C.,1.4,3,0,0.5509878529758269,4,0.4569734543028939,0.44557200793808693,0.5544279920619131,44.56,55.44,Moutet C.,FALSE,Fearnley J.,TRUE,TRUE,59
2024-10-15,59,Nordic Open,1st Round,Hard,Indoor,Kecmanovic M.,Norrie C.,1.8,2,1.725105954586592,2.411428708570695,0.27867664522999835,0.290342654896561,0.04406033213534274,0.9559396678646572,4.41,95.59,Norrie C.,FALSE,Kecmanovic M.,TRUE,TRUE,59
2024-11-04,63,Belgrade Open,1st Round,Hard,Indoor,Altmaier D.,Darderi L.,1.8,2,1.2693191498853207,1.4635706538172466,0.313168976297822,0.7547018287285808,0.40604396536708054,0.5939560346329195,40.6,59.4,Darderi L.,FALSE,Altmaier D.,TRUE,TRUE,63
2024-11-04,63,Belgrade Open,1st Round,Hard,Indoor,Shapovalov D.,Fucsovics M.,1.57,2.38,2.2616806387069066,2.3015642132758143,0.38967652924749724,0.30825267157104336,0.4680106086573225,0.5319893913426774,46.8,53.2,Fucsovics M.,FALSE,Shapovalov D.,TRUE,TRUE,63
