player,mu_generic,sigma_generic,ATP
Giron M.,2.0627500797757476,0.26712319748852814,1
Mcdonald M.,2.298878456606433,0.25450372104618135,1
Kecmanovic M.,1.8542947909473282,0.27949576796639136,1
Nishioka Y.,1.946049884419884,0.31534498955609996,1
Popyrin A.,2.401376702914825,0.2853574117461547,1
Halys Q.,2.5166586274950955,0.35527651318391695,1
Safiullin R.,2.417162002335733,0.29568128016944184,1
Draper J.,3.3551575867155266,0.3791084271360182,1
Kokkinakis T.,2.6652283466213373,0.35693531197976147,1
Medvedev D.,4.47893148718073,0.23803138246438987,1
Khachanov K.,3.379067240163774,0.28203709158853507,1
Djokovic N.,5.5555783884560945,0.3441376151353505,1
Sinner J.,4.772982019717649,0.2682256875803359,1
Shapovalov D.,2.6428309743172727,0.37356333127695085,1
Bautista Agut R.,2.3272946024933496,0.32083782420201984,1
Korda S.,3.129717765458977,0.29686264301455156,1
Bonzi B.,1.985589087152931,0.363085434105191,1
Carballes Baena R.,1.6545525184646366,0.3053975773457123,1
Mmoh M.,2.2005391746407446,0.39377861646273316,1
Griekspoor T.,2.6700328658216197,0.26979506430680195,1
Djere L.,2.4678559177821517,0.2658791263720967,1
Cecchinato M.,1.3469041753487172,0.36126090419332735,1
Krajinovic F.,0.5925102937630577,0.5759928294490838,1
Van Rijthoven T.,0.5444299621103725,1.0915442042812586,1
Marterer M.,2.1216591645096456,0.5213281872458928,1
Martinez P.,1.2586197175508937,0.5424347897586032,1
Karatsev A.,2.3239970899292275,0.29252842487790126,1
Cobolli F.,1.4393401450647878,0.6747491573852212,1
Van De Zandschulp B.,2.1106509796873247,0.27454795291570977,1
Cilic M.,1.4203946698947982,1.2181452661705778,1
Davidovich Fokina A.,2.667265633053187,0.2723238127545444,1
Paul T.,2.976564665207537,0.23977654016427882,1
Millman J.,1.9783084123248802,1.0212295068624948,1
Haase R.,2.0887906636634876,1.220893149664737,1
Huesler M.A.,0.4234958558421203,0.4030592142693042,1
Kwon S.W.,2.1658410494915055,0.6051893729723653,1
Ymer M.,1.5690485246065209,0.3779272915057638,1
Kubler J.,1.3440684210956977,0.38719218261620336,1
Lestienne C.,-0.09830487059443146,0.5169775820722379,1
Goffin D.,1.5224913371071562,0.44821892255226653,1
Brooksby J.,3.275625649371813,0.7097688860971066,1
Gasquet R.,1.1401884872028416,0.3410513073353984,1
Wolf J.J.,2.2042829484863558,0.27598684422700975,1
Barrere G.,2.1428173403480297,0.2924883116039478,1
Eubanks C.,2.067359447585955,0.2982306947887041,1
Lehecka J.,2.574012558909767,0.26353022798271347,1
Shelton B.,2.4260224283968843,0.272192918180255,1
Norrie C.,2.741383608092307,0.27145650839663144,1
Moutet C.,0.5938083950548438,0.4504422971811742,1
Watanuki Y.,1.6723157732586877,0.48295741652811025,1
Etcheverry T.,2.494315989329867,0.26562221332284164,1
Cerundolo F.,2.7713494923205024,0.2477572681299887,1
Shang J.,1.3348593536412243,0.549134684937648,1
Hurkacz H.,3.492625822906143,0.262937889857159,1
Tiafoe F.,2.8059057883846186,0.2665326894803888,1
Nadal R.,2.580211097026422,1.1456617123336268,1
Daniel T.,1.407406151988892,0.395538050983949,1
Sonego L.,2.2365094779268317,0.27139919519342937,1
Svrcina D.,1.3159684371284575,1.0107312398152937,1
Fucsovics M.,2.4731048841021486,0.31042874141224686,1
Molcan A.,1.7112029549463461,0.3732495189703946,1
Hijikata R.,1.9966418880130954,0.39521150428291524,1
Auger-Aliassime F.,2.4198249440785693,0.2931788770016643,1
Tsitsipas S.,3.701648477838203,0.2516741501798596,1
Harris L.,1.386471239261063,0.4387835501824811,1
Rublev A.,3.7227424831741653,0.22718016400619942,1
Chardy J.,-0.04472641403578415,0.9906993951724572,1
Evans D.,2.1577091955321492,0.31344900412737114,1
Dimitrov G.,3.930211797858051,0.2708460290857442,1
Schwartzman D.,1.3994727074778526,0.33261283322740165,1
Jarry N.,3.1868835581616515,0.2739265621843596,1
Carreno Busta P.,0.62934093623543,0.9545942911692371,1
Fritz T.,3.5252862505522367,0.25163571090137793,1
Rune H.,3.105489071928543,0.2506279127145329,1
Murray A.,2.0818339561187402,0.34828097290680876,1
Zverev A.,3.6783624198653335,0.2285305029943388,1
De Minaur A.,3.1815380643288846,0.25091697727367457,1
Ruud C.,3.0156459257095083,0.2680081866669047,1
Ruusuvuori E.,2.580994799227891,0.2941991853327296,1
Humbert U.,2.780161824744,0.2743709170760789,1
Kudla D.,1.134910062162392,0.7119489787878115,1
Mannarino A.,2.771841607115119,0.24576723319517157,1
Holt B.,-2.709078204632867,2.441409816916947,1
Couacaud E.,0.4866490511283374,1.0892113839932782,1
Cressy M.,1.0701600102507658,0.38189749545399426,1
Zapata Miralles B.,1.564769667999542,0.32031744534317,1
Lajovic D.,2.386347212115338,0.28278990838573304,1
Cerundolo J.M.,1.1576775632848058,0.48135211620431456,1
Darderi L.,0.71376338803361306,1.1387562997700633,1
Coria F.,1.250231589200867,0.43806775094462647,1
Barrios M.,1.09481792165256,0.6671038382405928,1
Garin C.,2.0163328796521673,0.34990025194792485,1
Delbonis F.,1.9702015304684792,1.3431106823235774,1
Pella G.,1.1553962614512718,0.4047218846899763,1
Sousa J.,-0.274924382339302,0.7868362173223556,1
Dellien H.,0.702485072882303,0.4827149087399139,1
Baez S.,2.3378891230957026,0.26168807589143933,1
Ramos-Vinolas A.,1.3463193711005939,0.33068390167278994,1
Sock J.,1.2636915397090982,0.8101392675198418,1
Thompson J.,2.054614180383566,0.3028402160467271,1
Albot R.,0.9023451744337011,0.48101050838906895,1
