player,mu_generic,sigma_generic,ATP
Ajdukovic D.,-0.8587201546861413,1.4627930421010011,1
Albot R.,-0.31289389445495397,0.36466364704858434,1
Alcaraz C.,1.6207373807341496,0.18060863318574755,1
Altmaier D.,0.2648812556925268,0.2564357482383777,1
Alves M.,0.4636905746025279,1.3513101592158108,1
Anderson K.,0.5060579011037178,0.731182962927868,1
Andreozzi G.,0.21375179106733436,0.8317445186829245,1
Andujar P.,-0.6134886227842011,0.7311111776305432,1
Arnaldi M.,0.49575156127312875,0.27292900170873596,1
Atmane T.,0.01659326848531794,0.7129102516048555,1
Auger-Aliassime F.,0.5029844372283541,0.2362742395998403,1
Baez S.,0.4124120468326407,0.20785678473778135,1
Bagnis F.,-0.34007137550421024,0.4442367375527788,1
Balazs A.,-1.350081442841254,1.1726216374739011,1
Barrere G.,0.3123729703571642,0.22871822256620924,1
Barrios M.,0.06111768622437934,0.5486418687183211,1
Basilashvili N.,-0.45671733493450267,0.5872793815618846,1
Bautista Agut R.,0.4624458079731992,0.24905638803826718,1
Bellier A.,-0.9993466232224946,1.3654052980114897,1
Bellucci M.,-0.6713146740617755,1.3646227749706108,1
Bellucci T.,-0.6170149657728333,1.3543092225707498,1
Benchetrit E.,-0.8417557623247492,1.3623023541733572,1
Berankis R.,-0.45307706877129905,1.3536670229401393,1
Bergs Z.,0.04424402338053946,0.5136486811712503,1
Berrettini J.,0.04821217113769574,0.9984632360610414,1
Berrettini M.,0.869717175625366,0.3488230958311249,1
Blancaneaux G.,-0.13093631716551934,0.9979979942854756,1
Blockx A.,-0.6632574453753058,1.3578206095526775,1
Bolt A.,0.06713544821045907,0.8219190870122404,1
Bonadio R.,-0.16340432397426452,0.817179464253006,1
Bonzi B.,0.33429681285376717,0.28321804324688593,1
Borg L.,-0.22085869619694887,0.8292784030223461,1
Borges N.,-0.1778609325673161,0.31203200085478144,1
Bourgue M.,-0.6037308739526003,1.3625813210859918,1
Broady L.,0.27624474333234184,0.4178584420673551,1
Brooksby J.,0.6233909956224869,0.5507714172598615,1
Brouwer G.,0.2178675890811888,0.3686804739967157,1
Bu Y.,-0.16830120906649487,0.9908353488759905,1
Bublik A.,0.553407038548338,0.2251436066146331,1
Cachin P.,0.20679954913898416,0.2536038953739236,1
Carballes Baena R.,0.10474452787148229,0.2409864393490339,1
Carreno Busta P.,0.5227763940266756,0.74277406244516,1
Cazaux A.,-1.3938132108360717,0.9499249108081714,1
Cecchinato M.,0.00100517747004366,0.2921723353863056,1
Cerundolo F.,0.6357210223380907,0.20127834704530012,1
Cerundolo J.M.,-0.08567496745650276,0.35445477304148715,1
Chappell N.,-1.1348037228356025,1.3701637687444916,1
Chardy J.,-0.9600175144984509,0.7118148515455935,1
Chidekh C.,0.12488274117640541,1.3686383231856227,1
Choinski J.,-0.3822792540421381,0.664427753942131,1
Chung Y.,-1.428701754686992,1.4446836191256045,1
Cilic M.,-0.35351929042322455,1.0184429380087165,1
Cobolli F.,-0.15034423042718992,0.5241782754551523,1
Coppejans K.,0.20356200634307647,0.8248396985608899,1
Coria F.,-0.04178265812468199,0.34850114440992236,1
Coric B.,0.2981778708632915,0.24907508105643836,1
Couacaud E.,0.1405007097812289,0.7754714402230952,1
Cressy M.,-0.03325279935295667,0.2847336087663077,1
Cui J.,-1.031189278806346,1.370753488988585,1
Daniel T.,0.20408119342251002,0.2941951082812165,1
Darderi L.,-0.19094180188535984,0.8220826101693366,1
Davidovich Fokina A.,0.7870224530180306,0.208787142365438,1
De Jong J.,-0.5385425984899902,1.363446167360752,1
De Minaur A.,0.8260220201876102,0.19628282439783468,1
Delbonis F.,0.5154730261765852,1.0233145453827477,1
Dellien H.,-0.4327345037718733,0.3707805590045404,1
Dhamne M.,-0.591283594966587,1.3748603972554294,1
Diallo G.,0.007274544368761247,0.6617230320531766,1
Diaz Acosta F.,-0.09541433484064257,0.5997328141945999,1
Dimitrov G.,1.1938813828764343,0.19826225937484657,1
Djere L.,0.5933936092857003,0.20446640933990592,1
Djokovic N.,2.1336637812612897,0.2093827651656016,1
Draper J.,1.1230808058581663,0.2832173799581439,1
Droguet T.,0.16254774645887202,1.0797418751587167,1
Duckworth J.,-0.361761920824357,0.5807739167686168,1
Dzumhur D.,0.32929620633255485,0.7155238739967966,1
Edmund K.,-0.7784963121106666,0.5633111523908407,1
Escobedo E.,-0.8850915254442494,1.0767630913445418,1
Etcheverry T.,0.52088488705515,0.2078495401428672,1
Eubanks C.,0.49213593070601797,0.23848295284047505,1
Evans D.,0.4140147108137401,0.24695254963081104,1
Fery A.,-3.0217319507743583,2.634437040497586,1
Fils A.,0.6442634353481308,0.25536275030311945,1
Fognini F.,0.4187161433811997,0.3274699921303626,1
Fonseca J.,-0.764191448313635,1.3644057693522074,1
Fratangelo B.,-0.22034205670864251,1.366572761528014,1
Friberg K.,-0.7588475860994163,1.355508378091514,1
Fritz T.,0.9862452451356255,0.1860953784213383,1
Fucsovics M.,0.5423865053742792,0.24340346489391623,1
Gakhov I.,0.8917578222818774,0.9888852271370597,1
Galan D.E.,-0.2502190644731067,0.28292579256600603,1
Galarneau A.,0.2099137673159339,1.360110546437786,1
Garin C.,0.4125169529530336,0.2591539152351917,1
Gasquet R.,0.030232301107188678,0.2518468816876665,1
Gaston H.,-0.35976757931161846,0.4121560662141217,1
Gerasimov E.,0.3689122861914303,0.9889523752477479,1
Giannessi A.,-0.6099615958556303,1.3724586043622056,1
Giron M.,0.4076912474323551,0.21236225758775254,1
Giustino L.,-0.6042128069741358,1.3628034541273968,1
