player,mu_generic,sigma_generic,ATP
Ajdukovic D.,-0.1519545400539326,0.4930395677316828,1
Albot R.,-0.20438926799449564,0.2841587676301481,1
Alcaraz C.,1.5712766477953157,0.13675570186163155,1
Altmaier D.,0.1841652671028967,0.18237170972717884,1
Alves M.,0.42806177441491927,1.3484603849986307,1
Anderson K.,0.6353024043857552,0.7140263321783189,1
Andreozzi G.,0.058760198796747584,0.7254350130404682,1
Andujar P.,-0.6380108968154077,0.725758961724511,1
Arnaldi M.,0.6008579867888248,0.169770726305419,1
Atmane T.,0.28542742380108366,0.3867627485475594,1
Auger-Aliassime F.,0.537756901202519,0.1613717356679447,1
Baez S.,0.4209538817957265,0.1472256857483717,1
Bagnis F.,0.026508074201546137,0.3350379538972133,1
Balazs A.,-1.4406377216150166,1.1729916328831356,1
Barrere G.,0.2226415985202842,0.20051279321024632,1
Barrios M.,0.17102826411998753,0.4189330084463545,1
Basilashvili N.,-0.5062106877344809,0.584203007371556,1
Bautista Agut R.,0.44404548351129214,0.16953128686984287,1
Bellier A.,-1.0565293362745343,1.361628378836517,1
Bellucci M.,0.3943743060769943,0.3951212637486102,1
Bellucci T.,-0.6083014355825318,1.3494653515080846,1
Benchetrit E.,-0.8063167352957589,0.9861630856767786,1
Berankis R.,-0.5174547973151362,1.3502810959979341,1
Bergs Z.,0.32229630748039007,0.25247161974102234,1
Berrettini J.,0.16529569624043383,0.995590546306875,1
Berrettini M.,0.9232952041208611,0.20457919585972237,1
Blancaneaux G.,-0.17498284535756894,0.9940558051596537,1
Blockx A.,-0.7655750055522222,0.9854670047798769,1
Bolt A.,0.31914810066256166,0.48646155398593605,1
Bonadio R.,-0.15081733540439637,0.8129684350147067,1
Bonzi B.,0.3490134355709608,0.23298646419000124,1
Borg L.,-0.4693837752005016,0.6426045864793017,1
Borges N.,0.22081659558249467,0.1841047804316055,1
Bourgue M.,-0.6726659948835755,1.350809578642345,1
Broady L.,0.11827428230172578,0.3473508120026835,1
Brooksby J.,0.6163153098582355,0.5484189893614897,1
Brouwer G.,0.22716028181051678,0.31707896519742274,1
Bu Y.,0.5656090157128345,0.38734091236178103,1
Bublik A.,0.4657053831059677,0.1573990256544861,1
Cachin P.,0.0068952178962429465,0.2069429622917683,1
Carballes Baena R.,0.21700428010015704,0.16038307736350788,1
Carreno Busta P.,0.3553123681961103,0.3535394015278964,1
Cazaux A.,0.2174796544059607,0.2970523920267457,1
Cecchinato M.,0.007007640909104425,0.2899808409186558,1
Cerundolo F.,0.6051670968926293,0.14520080804338045,1
Cerundolo J.M.,-0.13256459165030515,0.32488804529026144,1
Chappell N.,-0.7982566998007858,1.3535052603628666,1
Chardy J.,-0.91857124150458,0.7013683084240449,1
Chidekh C.,0.09862488820751827,1.3623847558187439,1
Choinski J.,-0.21038974201061647,0.48983816025109683,1
Chung Y.,-1.39250083390196,1.4287585309606263,1
Cilic M.,0.3273537142693847,0.37549725880619317,1
Cobolli F.,0.4575469165828959,0.1952643968592067,1
Coppejans K.,0.2742862769723168,0.8141804568958833,1
Coria F.,-0.07661096637254493,0.2336484597157587,1
Coric B.,0.2341127062943736,0.18744980768906136,1
Couacaud E.,-0.09141907262150176,0.7162642019208056,1
Cressy M.,-0.1014923974399489,0.2585487751675382,1
Cui J.,-1.0318008097714166,1.3627697351701613,1
Daniel T.,0.11289859028336467,0.19512978970142864,1
Darderi L.,0.29699592931823554,0.23163486196467994,1
Davidovich Fokina A.,0.6358190551848865,0.15905848739270775,1
De Jong J.,0.07001073613003611,0.5253731427404855,1
De Minaur A.,1.0100065508456864,0.13939052413611766,1
Delbonis F.,0.6043105518403435,0.990457598128015,1
Dellien H.,-0.4401706545251712,0.32864727165968904,1
Dhamne M.,-0.5543468207667196,1.3650125775862518,1
Diallo G.,0.37422931063046866,0.35150473608042226,1
Diaz Acosta F.,0.2054217944159788,0.24584807469555556,1
Dimitrov G.,1.191188233501512,0.14019431459925283,1
Djere L.,0.5120020213484404,0.1670162200982096,1
Djokovic N.,1.872078129541479,0.16248525923652066,1
Draper J.,1.0481667590434889,0.16660411003193398,1
Droguet T.,-0.13298664253845122,0.7133299742233393,1
Duckworth J.,0.1251576989737511,0.2699529299813855,1
Dzumhur D.,-0.07665858407635796,0.5444201201463421,1
Edmund K.,-0.71844535190815,0.5616133448492016,1
Escobedo E.,-0.6397693075859556,0.7388326531318155,1
Etcheverry T.,0.5562562435383511,0.14822040505354314,1
Eubanks C.,0.2952451955212659,0.18249070529941988,1
Evans D.,0.2843259024909923,0.18955411149237403,1
Fery A.,-0.9105611636762201,1.1415868327857885,1
Fils A.,0.6455116433756766,0.15851346726421334,1
Fognini F.,0.32723841922557856,0.2215061107073042,1
Fonseca J.,0.22593306867012808,0.43069923071921845,1
Fratangelo B.,-0.3081212910344841,1.3521303376998726,1
Friberg K.,-0.6657280925494767,1.348803534280233,1
Fritz T.,1.0709420527001257,0.1341603693447846,1
Fucsovics M.,0.5114536291773782,0.18325136999841696,1
Gakhov I.,0.47189137198996806,0.8152246283051711,1
Galan D.E.,-0.2206644206809022,0.20955453965123136,1
Galarneau A.,0.18570302735171593,1.3551992418847956,1
Garin C.,0.42282884421938505,0.20798674497229178,1
Gasquet R.,-0.04130181454898908,0.20363065190971727,1
Gaston H.,-0.08451098534760977,0.23375545314334994,1
Gerasimov E.,0.14089290927562184,0.8153178168272729,1
Giannessi A.,-0.6866512522966991,1.3572981245145372,1
Giron M.,0.5112674074135148,0.150846879868412,1
Giustino L.,-0.6695399326077445,1.3520832661621556,1
