ATP,player,SurfTag,mu_surface,sigma_surface,mov_w_scale,mov_w_cap
22,Fils A.,HARD,9.35652976556366,0.2608139477880983,0.35,3
22,Basilashvili N.,HARD,3.909195480353822,0.7584092678885641,0.35,3
22,Rinderknech A.,HARD,7.556346152933356,0.3180684467435495,0.35,3
22,Coric B.,HARD,8.442714279912137,0.26957000371778156,0.35,3
22,Cachin P.,CLAY,10.038563846127795,0.27906766084645157,0.35,3
22,Djere L.,CLAY,10.784691616781183,0.2761118832734653,0.35,3
22,Munar J.,CLAY,10.600437202495785,0.2599371121140333,0.35,3
22,Carballes Baena R.,CLAY,9.763964185206166,0.3080488881092602,0.35,3
22,Etcheverry T.,CLAY,11.309719985753942,0.2730416250515114,0.35,3
22,Ugo Carabelli C.,CLAY,9.739776356154215,0.6775738807910054,0.35,3
22,Diaz Acosta F.,CLAY,11.511172159462914,0.3691917109821109,0.35,3
22,Varillas J. P.,CLAY,10.465481951465964,0.5058038518399387,0.35,3
22,Thiem D.,CLAY,9.763319619264312,0.33068065377179956,0.35,3
22,Norrie C.,CLAY,11.611265016368462,0.3050889680639837,0.35,3
22,Alcaraz C.,CLAY,13.17428129805516,0.33496756984898735,0.35,3
22,Musetti L.,CLAY,11.259952392705436,0.297991937963859,0.35,3
22,Borges N.,HARD,7.950021638139406,0.2810619443329059,0.35,3
22,Vukic A.,HARD,7.52254664407102,0.30233020018844764,0.35,3
22,Pecotic M.,HARD,8.505907856904342,0.90624713758253,0.35,3
22,Wawrinka S.,HARD,8.883733951144706,0.30131573343709017,0.35,3
22,Brouwer G.,HARD,9.064696833514306,0.5433394839853589,0.35,3
22,O Connell C.,HARD,8.739602114425816,0.26706754932010435,0.35,3
22,Broady L.,HARD,6.9773470084474,0.8503549750248912,0.35,3
22,Muller A.,HARD,7.943613478829884,0.349832817167811,0.35,3
22,Bublik A.,HARD,8.70724944493638,0.2217153654602746,0.35,3
22,Ritschard A.,HARD,2.762397467336934,3.6338174814905093,0.35,3
22,Riedi L.,HARD,7.610586130904043,0.7887411216453811,0.35,3
22,Molcan A.,CLAY,10.088730930300686,0.3655320639897916,0.35,3
22,Martinez P.,CLAY,10.467531133978918,0.3538349200881872,0.35,3
22,Monteiro T.,CLAY,9.569842208550714,0.4064106075899677,0.35,3
22,Jarry N.,CLAY,11.75523076316034,0.2768677417741526,0.35,3
22,Galan D.E.,CLAY,8.841943222703287,0.35547203861644816,0.35,3
22,Varillas J.P.,CLAY,9.564885797580986,0.41126390312187255,0.35,3
22,Fognini F.,CLAY,10.02338002930146,0.4614491392871736,0.35,3
22,Lopez F.,HARD,8.319504679996946,0.972769899646671,0.35,3
22,Berrettini M.,HARD,8.57824374346126,0.4075980464348354,0.35,3
22,Ymer E.,HARD,8.166765528909547,0.5057834115880684,0.35,3
22,Nakashima B.,HARD,8.473283260313574,0.30916516045408743,0.35,3
22,Berrettini J.,HARD,-2.972050947761425,5.568743174281159,0.35,3
22,Kotov P.,HARD,8.30774986322621,0.2738278815759288,0.35,3
22,Hanfmann Y.,CLAY,10.92002048182534,0.2570637055436898,0.35,3
22,Bonadio R.,CLAY,8.781848988942592,0.846279675666381,0.35,3
22,Ivashka I.,HARD,7.9194880640755345,0.3905546030135831,0.35,3
22,Cachin P.,HARD,3.539773648231406,0.7851520686163518,0.35,3
22,Garin C.,HARD,8.52503682357875,0.4103922787763384,0.35,3
22,Tabilo A.,HARD,9.38131403500014,0.3904933870371638,0.35,3
22,Wu T.L.,HARD,7.5212899388800905,0.7874461928657028,0.35,3
22,Struff J.L.,HARD,8.327105789164326,0.3281905142232942,0.35,3
22,Pella G.,HARD,6.988634495606963,0.6626289225989364,0.35,3
22,Baez S.,HARD,8.485068250207128,0.2761454074615595,0.35,3
22,Alcaraz C.,HARD,11.50951049075299,0.23912487194870918,0.35,3
22,Bagnis F.,HARD,-3.0465666410844436,5.523573007212556,0.35,3
22,Lajovic D.,HARD,8.858994306332905,0.2949587560570973,0.35,3
22,Nava E.,HARD,7.488618380032089,0.5632897974669753,0.35,3
22,Kovacevic A.,HARD,7.6395088765636805,0.3482147567120127,0.35,3
22,Monteiro T.,HARD,5.935912894934947,0.7119998292143372,0.35,3
22,Kecmanovic M.,CLAY,9.923815263286704,0.36849857050299933,0.35,3
22,Shelton B.,CLAY,2.4323733542299935,2.72126746196909,0.35,3
22,Van Assche L.,CLAY,9.253568630817218,0.516551256850928,0.35,3
22,Rodionov J.,CLAY,8.514686672905484,0.6661622082761057,0.35,3
22,Halys Q.,CLAY,11.517890589385868,0.6779574550787825,0.35,3
22,Ruud C.,CLAY,12.036469568099374,0.2867042951892958,0.35,3
22,Davidovich Fokina A.,CLAY,10.894931712689113,0.37977953985879664,0.35,3
22,Kudla D.,CLAY,1.9411084929190643,3.687149097506025,0.35,3
22,Brouwer G.,CLAY,9.605929281009367,0.7827647908340771,0.35,3
22,Kubler J.,CLAY,9.313314054717923,0.5347440127377975,0.35,3
22,Johnson S.,CLAY,9.768721184932726,1.0700250060069967,0.35,3
22,Wolf J.J.,CLAY,9.794775384434839,0.5697450151024109,0.35,3
22,Giron M.,CLAY,10.63474324888479,0.40036987005155694,0.35,3
22,Machac T.,CLAY,10.497054961281336,0.8612607214975755,0.35,3
22,Purcell M.,CLAY,7.867412508596029,0.794045344459542,0.35,3
22,Tiafoe F.,CLAY,11.279273201010618,0.4311976580389027,0.35,3
22,Gaston H.,CLAY,8.627605738631361,0.643239176499081,0.35,3
22,Passaro F.,CLAY,8.766866032906854,0.6723400938084653,0.35,3
22,Popyrin A.,CLAY,10.901524986270163,0.38955317020788116,0.35,3
22,Vavassori A.,CLAY,10.218260792918045,0.45787973694990863,0.35,3
22,Kotov P.,CLAY,9.699955982128127,0.5459320186043336,0.35,3
22,Kuzmanov D.,CLAY,9.308974596354089,1.2209331276070197,0.35,3
22,Ymer E.,CLAY,-3.69911209707633,2.9487771966661143,0.35,3
22,O Connell C.,CLAY,9.529409695040007,0.4024997081106399,0.35,3
22,Muller A.,CLAY,9.017089184462158,0.5186402106505124,0.35,3
22,Bonzi B.,CLAY,8.912698961610145,0.673275179243718,0.35,3
22,Griekspoor T.,CLAY,2.099142970148021,3.21777807220038,0.35,3
22,Evans D.,CLAY,10.474045061195989,0.4012173637597996,0.35,3
22,Hurkacz H.,CLAY,10.456034917097332,0.43435019773178507,0.35,3
22,Van De Zandschulp B.,CLAY,10.728619299616543,0.3909567856367849,0.35,3
22,Wawrinka S.,CLAY,10.579661393413017,0.35960816278693875,0.35,3
22,Draper J.,CLAY,10.7755974567778,0.5653440144877563,0.35,3
22,Struff J.L.,CLAY,11.450492515044226,0.3970104614902092,0.35,3
22,Berrettini M.,CLAY,15.5954672210877,2.991936663918926,0.35,3
22,Gakhov I.,CLAY,-1.580607288728067,6.5801934845105645,0.35,3
22,Schwartzman D.,CLAY,8.139413052291856,0.4134973458453122,0.35,3
22,De Minaur A.,CLAY,10.072961740385146,0.4950784822631251,0.35,3
22,Bautista Agut R.,CLAY,9.780070247036369,0.42707066533865773,0.35,3
22,Lehecka J.,CLAY,10.322822398395376,0.39789015127553484,0.35,3
22,Dimitrov G.,CLAY,11.104445845445385,0.43436505577461293,0.35,3
22,Sonego L.,CLAY,9.914062427389034,0.4550602224111162,0.35,3
22,Zverev A.,CLAY,11.794762881411152,0.3322931692408952,0.35,3
22,Khachanov K.,CLAY,11.780893567805347,0.40779557353578466,0.35,3
22,Nardi L.,CLAY,-0.3738664416334865,2.9703444526231513,0.35,3
22,Ivashka I.,CLAY,8.846701034595682,0.5389360058383557,0.35,3
22,Rublev A.,CLAY,12.587483273538433,0.33018858883383834,0.35,3
22,Djokovic N.,CLAY,12.877897565243028,0.416965864512201,0.35,3
22,Tsitsipas S.,CLAY,12.336120147491885,0.3602331988235218,0.35,3
22,Sinner J.,CLAY,12.811152724724703,0.5881385553931788,0.35,3
22,Medvedev D.,CLAY,12.40883603684049,0.4331582707375221,0.35,3
22,Fritz T.,CLAY,11.762279385533192,0.3938884852418669,0.35,3
22,Rune H.,CLAY,12.457525155534528,0.3749333098970644,0.35,3
22,Ruusuvuori E.,CLAY,10.500894344034197,0.4852881096529088,0.35,3
22,Borges N.,CLAY,9.66820408363556,0.46736620713019716,0.35,3
22,Kovalik J.,CLAY,10.12828801337467,0.6359589244779453,0.35,3
22,Shevchenko A.,CLAY,10.405590183090384,0.4141872886875015,0.35,3
22,Arnaldi M.,CLAY,10.38826228603933,0.3957172926586973,0.35,3
22,Gomez E.,CLAY,-2.7250964769097434,5.601132247624187,0.35,3
22,Goffin D.,CLAY,4.989732391339077,1.5421777139760016,0.35,3
22,Shapovalov D.,CLAY,10.932514855120612,0.6051199157163305,0.35,3
22,Nishioka Y.,CLAY,9.863433105688758,0.586469248073854,0.35,3
22,Shelbayh A.,CLAY,3.425959544443982,2.7706924623406586,0.35,3
22,Albot R.,CLAY,9.439520768785592,0.7344157682644471,0.35,3
22,Gasquet R.,CLAY,8.198671891542215,0.5062235264182551,0.35,3
22,Dzumhur D.,CLAY,3.028291045299691,3.5202447528947727,0.35,3
22,Barrere G.,CLAY,10.07340269320142,0.4602335794738636,0.35,3
22,Cobolli F.,CLAY,8.947583821712506,0.7082279880652849,0.35,3
22,Otte O.,CLAY,9.507851469509164,0.5840530010011958,0.35,3
22,Fucsovics M.,CLAY,9.773758884411741,0.5002065479826148,0.35,3
22,Huesler M.A.,CLAY,1.0590279666473579,2.940717116448917,0.35,3
22,Ritschard A.,CLAY,10.117713592675283,0.7419874871463488,0.35,3
22,Karatsev A.,CLAY,11.214870575168415,0.4064328747119463,0.35,3
22,Bublik A.,CLAY,8.945119507732814,0.5823894293033325,0.35,3
22,Grenier H.,CLAY,7.55749457273041,0.7898342069299628,0.35,3
22,Safiullin R.,CLAY,10.599008667565707,0.538278642413333,0.35,3
22,Zhang Zh.,CLAY,10.403101383549078,0.3375146148672767,0.35,3
22,Watanuki Y.,CLAY,10.20684914291539,0.8310858777841732,0.35,3
22,Altmaier D.,CLAY,10.010898460120416,0.3413612465052796,0.35,3
22,Coric B.,CLAY,11.449207832790682,0.4026818154494979,0.35,3
22,Wu Y.,CLAY,8.229234407970905,0.5781561238291021,0.35,3
22,Fils A.,CLAY,10.504692841346928,0.3497600448840448,0.35,3
22,Kokkinakis T.,CLAY,11.053709168603174,0.5764248469001273,0.35,3
22,Rinderknech A.,CLAY,10.149052687427213,0.5098342413550719,0.35,3
22,Marozsan F.,CLAY,11.786267370115935,0.584396306035693,0.35,3
22,Eubanks C.,CLAY,3.1972365756363,3.7777564844235383,0.35,3
22,Mannarino A.,CLAY,-1.056753603407595,2.5837116217580784,0.35,3
22,Nakashima B.,CLAY,9.16599065583168,0.6571739322315848,0.35,3
22,Ymer M.,CLAY,9.081461821326288,0.934535949772599,0.35,3
22,Llamas Ruiz P.,CLAY,8.261171882446508,0.8728545993045339,0.35,3
22,Paul T.,CLAY,9.123799538657206,0.5798309853308407,0.35,3
22,Auger-Aliassime F.,CLAY,8.869478009603867,0.8204358821913229,0.35,3
22,Ofner S.,CLAY,9.378258812889515,0.4933141571913402,0.35,3
22,Korda S.,CLAY,0.9954888314613045,3.2524906538267317,0.35,3
22,Moutet C.,CLAY,9.939511645139039,0.48716810793139304,0.35,3
22,Humbert U.,CLAY,5.2211746272791775,1.8207349674916655,0.35,3
22,Pouille L.,CLAY,10.416919324696156,0.8702115021616487,0.35,3
22,Daniel T.,CLAY,8.928842162466294,0.633194059867755,0.35,3
22,Tirante T.A.,CLAY,9.848012663942015,0.5947465970072691,0.35,3
22,Olivieri G.,CLAY,10.569468029620447,1.0515948280790484,0.35,3
22,Zeppieri G.,CLAY,9.431208853413217,0.8354985717956668,0.35,3
22,Seyboth Wild T.,CLAY,9.622830873927056,0.4350947106103576,0.35,3
22,Monfils G.,CLAY,2.330600652979486,3.306237013752365,0.35,3
22,Huesler M.A.,GRASS,5.730131428883309,0.9547947433307126,0.35,3
22,Humbert U.,GRASS,-1.4042909483659007,0.8671397348708983,0.35,3
22,Raonic M.,GRASS,5.695609873338519,1.0200734429332579,0.35,3
22,Hijikata R.,GRASS,7.163738280459842,0.8182807746148364,0.35,3
22,Thompson J.,GRASS,7.9501457440825725,0.5511945644074601,0.35,3
22,Bublik A.,GRASS,12.872968787701994,0.6174788434199917,0.35,3
22,Ruusuvuori E.,GRASS,10.274659231103293,0.7601365717499481,0.35,3
22,Griekspoor T.,GRASS,10.35862147845359,0.6876328908995413,0.35,3
22,Popyrin A.,GRASS,3.594179975983206,1.501521306847318,0.35,3
22,Mcdonald M.,GRASS,6.02668158950534,0.6760343982060698,0.35,3
22,Mannarino A.,GRASS,9.280074549120712,0.4748381694434733,0.35,3
22,Djere L.,GRASS,6.7898726427422185,0.938095871644826,0.35,3
22,Sinner J.,GRASS,11.54836266468171,0.6657499509928085,0.35,3
22,De Minaur A.,GRASS,10.397741653556142,0.6460427396751799,0.35,3
22,Lehecka J.,GRASS,9.708346539319978,0.7092383711718148,0.35,3
22,Musetti L.,GRASS,9.374511472753424,0.7420138358498198,0.35,3
22,Sonego L.,GRASS,8.667988088488396,0.6428941097257449,0.35,3
22,Gasquet R.,GRASS,6.763443611762516,0.7091763274217734,0.35,3
22,Watanuki Y.,GRASS,7.250742138379703,1.2534663483392647,0.35,3
22,Barrere G.,GRASS,7.228672103103789,0.5801594231711463,0.35,3
22,Karatsev A.,GRASS,5.749130840052952,0.8930047535376823,0.35,3
22,O Connell C.,GRASS,8.799002929820798,0.6554342892352897,0.35,3
22,Struff J.L.,GRASS,12.224648798312893,0.9241636635936129,0.35,3
22,Fucsovics M.,GRASS,10.113501244535597,0.7185000826468286,0.35,3
22,Wu Y.,GRASS,-0.5646159891659472,2.817283739255493,0.35,3
22,Paul T.,GRASS,7.838830407393355,0.6607185003568707,0.35,3
22,Hurkacz H.,GRASS,11.535156195285586,0.8801324480420376,0.35,3
22,Tiafoe F.,GRASS,10.2610134710302,0.6387954564351712,0.35,3
22,Fritz T.,GRASS,5.870593639796255,0.732634151699223,0.35,3
22,Nakashima B.,GRASS,5.267629735729234,0.9185937094466499,0.35,3
22,Shapovalov D.,GRASS,7.824353828075031,0.6837881571600863,0.35,3
22,Jarry N.,GRASS,7.797896749785737,0.7370755313261961,0.35,3
22,Tsitsipas S.,GRASS,7.842268168220321,0.6523281202985136,0.35,3
22,Medvedev D.,GRASS,10.653113250262125,0.6069967031344062,0.35,3
22,Bautista Agut R.,GRASS,11.754225410270012,1.1278386475797342,0.35,3
22,Hanfmann Y.,GRASS,7.074960255385117,0.8829107477050238,0.35,3
22,Rublev A.,GRASS,13.5268402591941,0.7953681378064298,0.35,3
22,Zverev A.,GRASS,9.773790670329616,0.7964949531233922,0.35,3
22,Peniston R.,GRASS,0.9464472502364754,1.3445309964830516,0.35,3
22,Norrie C.,GRASS,8.032783802566854,0.8235855025716782,0.35,3
22,Shelton B.,GRASS,4.748044035195391,1.3681216634562334,0.35,3
22,Korda S.,GRASS,9.368809601786394,0.8297122997578279,0.35,3
22,Schwartzman D.,GRASS,7.946234253763837,1.002148243246024,0.35,3
22,Cerundolo F.,GRASS,8.675990126259851,0.6795491849768042,0.35,3
22,Rune H.,GRASS,11.100541524842045,0.8381848071504744,0.35,3
22,Alcaraz C.,GRASS,17.12202666084786,2.187299286006297,0.35,3
22,Dimitrov G.,GRASS,11.754445679485656,0.7915640880233931,0.35,3
22,Baez S.,GRASS,-1.9412871032924595,3.0446311764278398,0.35,3
22,Wolf J.J.,GRASS,2.4795638080317404,1.754342695788894,0.35,3
22,Kecmanovic M.,GRASS,4.05481868960848,0.9640582819362816,0.35,3
22,Van Assche L.,GRASS,-7.652323513352664,4.419695880960344,0.35,3
22,Vukic A.,GRASS,3.216091500552338,0.9039734125517248,0.35,3
22,Broady L.,GRASS,3.053642618023005,1.1508142528457073,0.35,3
22,Ymer M.,GRASS,4.560953542727219,0.7380306656658109,0.35,3
22,Cressy M.,GRASS,4.840107680825129,0.8884036854782531,0.35,3
22,Zhang Zh.,GRASS,8.285491463112074,0.8571608858960869,0.35,3
22,Moutet C.,GRASS,6.839309153953784,0.5620217060839288,0.35,3
22,Pella G.,GRASS,5.199100679556003,1.5358893933271724,0.35,3
22,Kotov P.,GRASS,5.923889841082453,1.1097500095694612,0.35,3
22,Safiullin R.,GRASS,8.417430234365519,0.7065950175035292,0.35,3
22,Carballes Baena R.,GRASS,1.1531970770791493,2.93022080346706,0.35,3
22,Eubanks C.,GRASS,9.106757579471319,0.52895617696355135,0.35,3
22,Harris L.,GRASS,7.422369915860407,0.6725429123295658,0.35,3
22,Lestienne C.,GRASS,-1.6812683462906555,1.168959318860477,0.35,3
22,Rinderknech A.,GRASS,1.0045085832468765,1.3839033558725322,0.35,3
22,Lopez F.,GRASS,-2.6927859529878604,4.1373562927819165,0.35,3
22,Barrios M.,GRASS,3.0927852129590487,2.4820913455825986,0.35,3
22,Marterer M.,GRASS,7.286405807861619,2.5573830176461914,0.35,3
22,Djokovic N.,GRASS,19.01642223586133,2.27928930698438,0.35,3
22,Mmoh M.,GRASS,0.18709413025093882,3.4521880914996257,0.35,3
22,Goffin D.,GRASS,8.856844251369127,1.859121668507712,0.35,3
22,Munar J.,GRASS,7.9880900668050625,0.957168069441958,0.35,3
22,Ruud C.,GRASS,-1.6660883213366484,2.380490069070546,0.35,3
22,Choinski J.,GRASS,-1.6484989068562332,2.4501355653234818,0.35,3
22,Otte O.,GRASS,-0.211808340608826,2.5462377120402713,0.35,3
22,Wawrinka S.,GRASS,13.435715240242093,1.7356219449819572,0.35,3
22,Galan D.E.,GRASS,4.9018262435394835,0.9443198788991314,0.35,3
22,Murray A.,GRASS,5.19810433397684,1.5512049339685006,0.35,3
22,Halys Q.,GRASS,7.484226607961581,1.7869591510300673,0.35,3
22,Etcheverry T.,GRASS,-2.8538592277276122,2.5804006845693235,0.35,3
22,Stricker D.,GRASS,6.814268559592057,1.6241777519939964,0.35,3
22,Muller A.,GRASS,6.923661866152333,3.701095205151638,0.35,3
22,Mayot H.,GRASS,0.18275479668678793,2.985508975267088,0.35,3
22,Vesely J.,GRASS,9.156825391480245,0.8938437575740332,0.35,3
22,Giron M.,GRASS,0.043662313664107846,2.972218953930354,0.35,3
22,Ivashka I.,GRASS,0.7278820516458145,2.7219649654383664,0.35,3
22,Davidovich Fokina A.,GRASS,2.471338095081839,2.3533216100033214,0.35,3
22,Van De Zandschulp B.,GRASS,-6.7581506305977515,4.345538032454662,0.35,3
22,Kubler J.,GRASS,-2.1844196913011196,0.8956758661685639,0.35,3
22,Berrettini M.,GRASS,10.173425377241422,0.6617805510318261,0.35,3
22,Misolic F.,CLAY,9.6709971342700225,0.6469054792773742,0.35,3
22,Borg L.,CLAY,3.5178040115056217,3.3163577829668354,0.35,3
22,Bergs Z.,CLAY,10.051684914191544,0.7591652114730636,0.35,3
22,Medjedovic H.,CLAY,9.978795132708681,0.49280316322200124,0.35,3
22,Bagnis F.,CLAY,9.53242711373424,0.38011740306790154,0.35,3
22,Stricker D.,CLAY,8.540137064738843,0.7584735559572838,0.35,3
22,Michelsen A.,GRASS,8.080824542442537,0.7389495565047948,0.35,3
22,Isner J.,GRASS,7.422946595650214,0.7402537329811848,0.35,3
22,Brouwer G.,GRASS,-7.157704151724062,2.0914623426711083,0.35,3
22,Duckworth J.,GRASS,2.677059199308968,2.3552637992925503,0.35,3
22,Quinn E.,GRASS,1.6938041330990818,3.0071984209600697,0.35,3
22,Anderson K.,GRASS,-3.293932727608737,1.3654480970726006,0.35,3
22,Tu L.,GRASS,4.101192310419591,1.01423690686001,0.35,3
22,Johnson S.,GRASS,-4.784965275757042,2.0425103740663215,0.35,3
22,Nishikori K.,HARD,8.797665510528478,0.7025275513810012,0.35,3
22,Koepfer D.,HARD,8.794608810794053,0.31496639035414614,0.35,3
22,Marterer M.,CLAY,2.5294601008820936,3.3885856470781386,0.35,3
22,Prizmic D.,CLAY,8.477774174107466,0.8192578593061679,0.35,3
22,Piros Z.,CLAY,8.297633937915652,0.8744123220125539,0.35,3
22,Andreozzi G.,CLAY,10.239303297556367,0.9521729435227764,0.35,3
22,Meligeni Alves F.,HARD,9.139442323226763,0.6906185263171392,0.35,3
22,Tirante T.A.,HARD,2.6392842187576173,3.490204940004082,0.35,3
22,Jung J.,HARD,0.8927803739192112,3.114977006779933,0.35,3
22,Duckworth J.,HARD,7.484729032341241,0.4185087215809745,0.35,3
22,Gojo B.,HARD,8.65422107454177,0.4138321943321172,0.35,3
22,Shevchenko A.,HARD,8.283794509685547,0.2488919390074399,0.35,3
22,Monfils G.,HARD,10.004497911047459,0.25315863923028825,0.35,3
22,Shimabukuro S.,HARD,7.120381207600784,0.5668818450230579,0.35,3
22,Svajda Z.,HARD,6.92841533852204,0.5598652733530096,0.35,3
22,Musetti L.,HARD,8.432626185172373,0.2603490242772789,0.35,3
22,Raonic M.,HARD,9.290281840100642,0.5138164399850637,0.35,3
22,Arnaldi M.,HARD,9.233718875170966,0.2770908138632635,0.35,3
22,Diallo G.,HARD,7.0151089009281105,0.7176655206001226,0.35,3
22,Purcell M.,HARD,7.797137028408865,0.27260792587375454,0.35,3
22,Zhang Zh.,HARD,8.524961492138674,0.2950157625815248,0.35,3
22,Cerundolo J.M.,HARD,8.636849676521475,0.590719658170772,0.35,3
22,Galan D.E.,HARD,5.68769783747389,0.5713259900511211,0.35,3
22,Michelsen A.,HARD,9.1129386677588,0.32801545082610334,0.35,3
22,Diaz Acosta F.,HARD,6.884631334722418,0.6421549370450358,0.35,3
22,Krueger M.,HARD,7.737746839698374,0.7856082142217861,0.35,3
22,Kumar O.,HARD,7.989197452588848,0.6392167120119646,0.35,3
22,Van Assche L.,HARD,7.469982998193161,0.3312886202841053,0.35,3
22,Ofner S.,HARD,8.72593112434027,0.275250115430132,0.35,3
22,Marozsan F.,HARD,9.482483496060594,0.26488306959611563,0.35,3
22,Thiem D.,HARD,8.204182476761773,0.36912360028350816,0.35,3
22,Mensik J.,HARD,9.77589253813211,0.40333703339462496,0.35,3
22,Varillas J.P.,HARD,7.819919425523036,0.4648778543714542,0.35,3
22,Vesely J.,HARD,3.4852277865069596,1.7621602646879206,0.35,3
22,Droguet T.,HARD,8.808381341422345,0.979425424957992,0.35,3
22,Zapata Miralles B.,HARD,-1.416518335293893,2.6698436497265847,0.35,3
22,Stricker D.,HARD,9.310063402492323,0.5976552336407425,0.35,3
22,Gaston H.,HARD,7.30077563681978,0.4784476584184477,0.35,3
22,Hsu Y.,HARD,9.04409236646178,0.5689141861647262,0.35,3
22,Sekulic P.,HARD,7.288178396429214,0.7883498438695973,0.35,3
22,Polmans M.,HARD,7.572803898366695,0.79692259950522,0.35,3
22,Coppejans K.,HARD,8.291997641604665,0.9229461846291875,0.35,3
22,Bolt A.,HARD,9.263250166974629,0.6959613588661087,0.35,3
22,Medjedovic H.,HARD,9.404987784237116,0.6203595392779674,0.35,3
22,Gerasimov E.,HARD,4.156344189803806,2.449581172268066,0.35,3
22,Rodionov J.,HARD,7.801584431304762,0.6156682098607825,0.35,3
22,Kachmazov A.,HARD,7.093587927386769,0.9505836794085398,0.35,3
22,Sweeny D.,HARD,6.874444955133045,0.7041920144423607,0.35,3
22,Munar J.,HARD,6.017066288111707,0.5659391321579127,0.35,3
22,Hanfmann Y.,HARD,7.8755290738333725,0.37406080440494105,0.35,3
22,Tseng C.H.,HARD,7.60972539054619,0.7571422337100278,0.35,3
22,Kukushkin M.,HARD,7.60062887077956,0.7722790224512266,0.35,3
22,Zhukayev B.,HARD,1.912315986322436,3.3611271310162603,0.35,3
22,Atmane T.,HARD,7.411584182080992,0.6617762431166246,0.35,3
22,Lajal M.,HARD,7.819672655147663,1.1903092827022228,0.35,3
22,Mpetshi G.,HARD,7.85405174711362,0.8170644465713529,0.35,3
22,Prizmic D.,HARD,7.697225780867301,0.7275164573216728,0.35,3
22,Misolic F.,HARD,8.379705376741157,0.8456651129116082,0.35,3
22,Machac T.,HARD,9.386273568621814,0.31553166633577484,0.35,3
22,Mochizuki S.,HARD,6.701821241423126,0.6444561205878925,0.35,3
22,Herbert P.H.,HARD,9.804107390302072,0.7158102050118945,0.35,3
22,Mayot H.,HARD,6.647244311453337,0.7435474827853259,0.35,3
22,Fognini F.,HARD,7.684440204387628,0.4823288370679814,0.35,3
22,Valkusz M.,HARD,7.552479228779918,0.7775270403881147,0.35,3
22,Shelbayh A.,HARD,7.109813443353797,0.7435645517079903,0.35,3
22,Ramos-Vinolas A.,HARD,6.051238031807618,0.6430434289994799,0.35,3
22,Harris B.,HARD,-3.046547253809391,5.777744950856258,0.35,3
22,Ilkel C.,HARD,8.667951694812496,1.006470843946464,0.35,3
22,Klein L.,HARD,8.525842890029807,0.5166541858358863,0.35,3
22,De Jong J.,HARD,6.487561645026048,1.435242151470879,0.35,3
22,Grenier H.,HARD,6.739183031353274,0.722635453060652,0.35,3
22,Cazaux A.,HARD,9.866078090211339,0.45627992278875207,0.35,3
22,Zeppieri G.,HARD,7.68154955352897,0.7079757072751477,0.35,3
22,Nagal S.,HARD,7.335104342008784,0.6441613409173649,0.35,3
22,Paire B.,HARD,-4.175377961738865,4.945662942516765,0.35,3
22,Llamas Ruiz P.,HARD,8.305199510114083,0.9622790508314496,0.35,3
22,Burruchaga R.,CLAY,8.57557959147538,0.8819780403211043,0.35,3
22,Tabilo A.,CLAY,10.972599013594225,0.4799402755187733,0.35,3
22,Kypson P.,HARD,8.005478763396964,0.6891800282885423,0.35,3
22,Moreno De Alboran N.,HARD,6.5762416752318105,0.6515407475006416,0.35,3
22,Meligeni Alves F.,CLAY,9.56429450262419,0.8782508347147442,0.35,3
22,Navone M.,CLAY,11.052606311757168,0.49627372138948317,0.35,3
22,Fonseca J.,CLAY,9.365035006618754,0.5524338909094698,0.35,3
22,Pouille L.,HARD,6.83437880631047,0.8462977006922334,0.35,3
22,Seyboth Wild T.,HARD,8.90946374956157,0.4253556566900531,0.35,3
22,Nardi L.,HARD,8.94941559712415,0.5943538632141637,0.35,3
22,Vavassori A.,HARD,7.761300465939919,1.945412380931447,0.35,3
22,Damm M.,HARD,8.31946352949267,0.9326294472828435,0.35,3
22,Landaluce M.,HARD,-2.7934025062370464,5.846125452254368,0.35,3
22,Choinski J.,CLAY,9.371983807112725,0.824561832741862,0.35,3
22,Jorda Sanchis D.,CLAY,2.0311877993033134,3.360335200296812,0.35,3
22,Edmund K.,HARD,-3.2680694798834544,5.2032795179370535,0.35,3
22,Dhamne M.,HARD,-3.035174800988585,5.695591759224426,0.35,3
22,Ramanathan R.,HARD,-3.3653949696276766,5.676300497742678,0.35,3
22,Andujar P.,HARD,-7.22451043897474,4.799731900114843,0.35,3
22,Mukund S.,HARD,-3.168279647162832,5.684155673833348,0.35,3
22,Pannu K.,HARD,-3.818102583168788,4.904098919792084,0.35,3
22,Coria F.,HARD,-3.9079662252072733,4.75378453046867,0.35,3
22,Sousa J.,HARD,-3.606710961182263,5.115856213689171,0.35,3
22,Escobedo E.,HARD,-7.401786953374669,4.692690583980481,0.35,3
22,Pospisil V.,HARD,-2.7713214833476827,5.885187286322369,0.35,3
22,Bellucci M.,HARD,-3.042947794696462,5.744895187884182,0.35,3
22,Bergs Z.,HARD,-3.4779925346117113,4.96146953936402,0.35,3
22,Krutykh O.,HARD,-4.007507306510724,4.9944254076751875,0.35,3
22,Varillas J. P.,HARD,-3.1019365372801406,5.444201438486109,0.35,3
22,Tseng C. H.,HARD,-3.2646337047132574,5.414686790487018,0.35,3
22,Lokoli L.,HARD,7.5565289060587135,1.0814544800530674,0.35,3
22,Dellien H.,HARD,-10.302690497719963,3.751219295289419,0.35,3
22,Andujar P.,CLAY,-2.8656750175075727,5.645167402987375,0.35,3
