player,mu_generic,sigma_generic,ATP
Giron M.,1.9271118189683767,0.27304404369171825,1
Mcdonald M.,2.2601938827769468,0.26480137087296957,1
Kecmanovic M.,1.711784693190591,0.2878574564211396,1
Nishioka Y.,2.1641167422095173,0.3060257681182132,1
Popyrin A.,2.3589681114426133,0.28917455154881966,1
Halys Q.,2.0757448660899707,0.34733364183234705,1
Safiullin R.,2.332069802676077,0.30399163781707816,1
Draper J.,2.943556466260232,0.3757259669449606,1
Kokkinakis T.,2.379842624880895,0.3639413347314437,1
Medvedev D.,4.085000389915947,0.24600229495579262,1
Khachanov K.,3.050828073490115,0.2881071211495448,1
Djokovic N.,4.947559325538273,0.3434997702988891,1
Sinner J.,3.9159110791201983,0.2457162061350058,1
Shapovalov D.,2.3341000586005283,0.39132764647939206,1
Bautista Agut R.,2.0845494210430626,0.31774440392877773,1
Korda S.,2.8570042186727633,0.29548909590569467,1
Bonzi B.,2.0083120222528383,0.3712558284551318,1
Carballes Baena R.,1.5371920034557771,0.3151347680615607,1
Mmoh M.,2.2143537287657,0.41729080522087086,1
Griekspoor T.,2.7619351288502063,0.2683908676115334,1
Djere L.,2.3079626900704855,0.27129749344346843,1
Cecchinato M.,1.5158347315723089,0.3760224283173827,1
Krajinovic F.,0.8099027700006293,0.6013418365574139,1
Van Rijthoven T.,0.6242068861022547,1.1422827653689998,1
Marterer M.,2.0868450974758748,0.54265512081784,1
Martinez P.,0.8242897469017332,0.563748494016924,1
Karatsev A.,2.3121049915158247,0.3029161773907026,1
Cobolli F.,1.3359791092719142,0.7161276926193659,1
Van De Zandschulp B.,2.080077914823689,0.2871342566401078,1
Cilic M.,1.0064570563762183,1.1388180204985872,1
Davidovich Fokina A.,2.6114955425042035,0.2723380357506691,1
Paul T.,2.807641044584354,0.24976180541134774,1
Millman J.,1.8839847153889582,1.1053557887852299,1
Haase R.,1.8740245988145812,1.2663472165424008,1
Huesler M.A.,0.4410572899724113,0.41708769098895004,1
Kwon S.W.,2.3058454060935145,0.6005659362478947,1
Ymer M.,1.6818929622090966,0.38479523282948347,1
Kubler J.,1.5850149788639407,0.38938009664953555,1
Lestienne C.,0.5852890036172117,0.4493544921162286,1
Goffin D.,1.511969524703131,0.45435362430358384,1
Brooksby J.,3.0398433453217666,0.7507329471017248,1
Gasquet R.,1.3406278934962672,0.3379574347457483,1
Wolf J.J.,2.1534969869430802,0.27614836818579314,1
Barrere G.,1.898228367239237,0.2991018948759887,1
Eubanks C.,2.1655703011537057,0.30640275044890364,1
Lehecka J.,2.5395206905719827,0.2686830885380942,1
Shelton B.,2.4308130015160403,0.2742430704951394,1
Norrie C.,2.5455522012959007,0.2809310306866326,1
Moutet C.,0.7024607347756832,0.4743666844049032,1
Watanuki Y.,1.72562762026423,0.48620903307326047,1
Etcheverry T.,2.231331215866904,0.27090090890146074,1
Cerundolo F.,2.542394262092676,0.2556380426475957,1
Shang J.,1.4465815806667701,0.5716885730835956,1
Hurkacz H.,3.1929588021544215,0.2590116178177269,1
Tiafoe F.,2.773096653135695,0.27598607220852744,1
Nadal R.,2.3799377953252363,1.2121499945237248,1
Daniel T.,1.6633311532192592,0.3850974870623097,1
Sonego L.,2.275512600671879,0.2708402981608348,1
Svrcina D.,1.3679179448271224,1.0817107607089291,1
Fucsovics M.,2.405322749635768,0.31363012120000044,1
Molcan A.,1.9293694369102208,0.3637986487432662,1
Hijikata R.,1.9608783115748722,0.41222836743614205,1
Auger-Aliassime F.,2.376808915430002,0.3022565027684193,1
Tsitsipas S.,3.196283287271791,0.2500111690994821,1
Harris L.,1.4682422601021081,0.4527549767573296,1
Rublev A.,3.3772792124295195,0.2330165827848473,1
Chardy J.,0.23340267744150886,1.0493266229903273,1
Evans D.,1.8151770102491505,0.32276712177331907,1
Dimitrov G.,3.4670472399962953,0.2652800530986876,1
Schwartzman D.,1.5584352133001358,0.33697204408646153,1
Jarry N.,2.9959751530955034,0.2759078791475809,1
Carreno Busta P.,0.6389422921906388,1.0102974229550232,1
Fritz T.,2.9867910925889425,0.24517361484473593,1
Rune H.,3.053184545866007,0.2522289332840976,1
Murray A.,2.1800599678363466,0.35003426743959576,1
Zverev A.,3.4155180869070065,0.23601706734725209,1
De Minaur A.,3.129187684467944,0.2537022848628001,1
Ruud C.,2.6790260847426577,0.26422895775828276,1
Ruusuvuori E.,2.2933205663493044,0.2976473742792731,1
Humbert U.,2.5520781964412547,0.2682156664884367,1
Kudla D.,1.6535073882692573,0.6667670526209688,1
Mannarino A.,2.696091309025212,0.2524208066195773,1
Holt B.,0.8200932100266363,1.0348346338580923,1
Couacaud E.,0.7426577779337145,1.162248632967195,1
Cressy M.,1.098034296192663,0.39818733595233974,1
Zapata Miralles B.,1.5893810326581561,0.3296776901675398,1
Lajovic D.,2.327409770344395,0.29211922884027375,1
Cerundolo J.M.,1.4552259579983533,0.4751127909151126,1
Darderi L.,0.9547429312569821,1.1692681351029754,1
Coria F.,1.2467547376245531,0.460990937396244,1
Barrios M.,1.3323341837557903,0.7044203269927886,1
Garin C.,2.0227210015328696,0.3450279325091469,1
Delbonis F.,1.7445020041547923,1.4013581038650402,1
Pella G.,1.5051162782357221,0.4080265674652598,1
Sousa J.,0.9204908460896255,0.6216557674315506,1
Dellien H.,0.9384393206683378,0.49610007740402035,1
Baez S.,2.107753047284061,0.26874449974061554,1
Ramos-Vinolas A.,1.1090781408898742,0.3366787326279726,1
Sock J.,1.17129915244259,0.8403725375799653,1
Thompson J.,2.031631231318194,0.30430224312030607,1
