player,mu_generic,sigma_generic,ATP
Ajdukovic D.,-0.6883837544245208,4.897946479046432,1
Albot R.,-0.6860228566879043,1.3948362534153302,1
Alcaraz C.,2.3174423283507535,0.6760885297151016,1
Altmaier D.,0.2499839425554296,0.9866658563001818,1
Alves M.,0.8055262240096126,4.642091627665895,1
Anderson K.,0.3707865362954118,2.7608849470584316,1
Andreozzi G.,0.28441073804883243,3.0973894129230577,1
Andujar P.,-0.6395809300736783,2.758322227603462,1
Arnaldi M.,0.498553946866575,1.0568585651718039,1
Atmane T.,-0.02840745623106917,2.6983174736497193,1
Auger-Aliassime F.,0.4537096666519258,0.9070825785593885,1
Baez S.,0.29567402859730607,0.786676395362803,1
Bagnis F.,-0.34944743071150675,1.7179147698798276,1
Balazs A.,-2.8018789615000954,4.053834771262632,1
Barrere G.,0.2504212559201789,0.8688185047089028,1
Barrios M.,-0.028390207631158727,2.1085060020580353,1
Basilashvili N.,-0.5503203610535689,2.2547986728571803,1
Bautista Agut R.,0.6525926770439373,0.9465103024064795,1
Bellier A.,-0.9116293021346371,4.678073182987043,1
Bellucci M.,-0.6686797173248652,4.675464044042059,1
Bellucci T.,-0.5411438793121425,4.649811303998458,1
Benchetrit E.,-0.7894229697434232,4.670265413792638,1
Berankis R.,-0.32080328948080405,4.648964214051647,1
Bergs Z.,5.513096567893485e-4,1.9737154309042848,1
Berrettini J.,0.11755548406871276,3.636421522234949,1
Berrettini M.,1.4790422307847848,1.3723044230964903,1
Blancaneaux G.,-0.23523215203161155,3.6266738161995775,1
Blockx A.,-0.5802973670392422,4.65784398143012,1
Bolt A.,0.0912378620093871,3.0675458199766896,1
Bonadio R.,-0.2372768561279348,3.0606066106059435,1
Bonzi B.,0.10028313215562173,1.0765463680063867,1
Borg L.,-0.2932696519225185,3.0964156798200406,1
Borges N.,-0.28313794176133844,1.2036810858327778,1
Bourgue M.,-0.6756516649770663,4.670596685282628,1
Broady L.,0.45925944794327134,1.6297400260357033,1
Brooksby J.,0.15502528951822447,2.1443843491999663,1
Brouwer G.,-0.0033176690295580436,1.4181990999871859,1
Bu Y.,-0.11406407827902797,3.612484047120853,1
Bublik A.,0.6903866891293412,0.8623660182852125,1
Cachin P.,-0.006953353262867345,0.9717483520979217,1
Carballes Baena R.,-0.1254600785051736,0.9127692542434637,1
Carreno Busta P.,1.1956375478706138,2.8438458125752333,1
Cazaux A.,-2.5487440186262593,3.4220053224079856,1
Cecchinato M.,-0.31375646898319487,1.1371470672596258,1
Cerundolo F.,0.6791715197617787,0.7581096747750375,1
Cerundolo J.M.,-0.5620515364708967,1.382373337035708,1
Chappell N.,-0.9255262837935385,4.689314421032228,1
Chardy J.,-2.4223598752300393,2.7001004229937413,1
Chidekh C.,0.10838903910945868,4.670761680164301,1
Choinski J.,-0.8991079742872862,2.5470571581593746,1
Chung Y.,-1.3509101104988217,4.86109690906929,1
Cilic M.,-0.5565143015792607,3.688152627722593,1
Cobolli F.,-0.5591376317585147,1.99997759508475,1
Coppejans K.,0.0857695591299258,3.080130982195064,1
Coria F.,-0.19675410554873862,1.3515014270355468,1
Coric B.,-0.001877430184413702,0.970400949218108,1
Couacaud E.,0.16467911340189945,2.999582389319337,1
Cressy M.,-0.2641293330252686,1.1008916634041417,1
Cui J.,-1.0923195450919065,4.691405900702873,1
Daniel T.,0.23746696918935487,1.134761198663044,1
Darderi L.,-0.37682771754943356,3.0767893193252895,1
Davidovich Fokina A.,1.0194632300032889,0.7882505552075157,1
De Jong J.,-0.4049297624867787,4.673553981953806,1
De Minaur A.,0.9237441106794576,0.7476586910197802,1
Delbonis F.,0.4612208167535878,3.699252092920608,1
Dellien H.,-1.3847098169709828,1.4483705214835068,1
Dhamne M.,-0.5780457061939456,4.700247988416059,1
Diallo G.,-0.030208579303296568,2.5151874198898363,1
Diaz Acosta F.,-0.625204355453817,2.3192055218444962,1
Dimitrov G.,1.768560791553227,0.76525679927557,1
Djere L.,0.6244673718277945,0.7758384826758065,1
Djokovic N.,3.698622670218416,0.8045762747013773,1
Draper J.,1.3425046834673304,1.091649829722669,1
Droguet T.,-0.2705116217114766,3.85716438517092,1
Duckworth J.,-0.8708104413901813,2.231061192418067,1
Dzumhur D.,0.34854737555302095,2.711655717156862,1
Edmund K.,-1.294577446435705,2.15977476991794,1
Escobedo E.,-0.7256218767418023,3.8416084070596765,1
Etcheverry T.,0.6861906549288805,0.7888317340233216,1
Eubanks C.,0.5584661853600389,0.9119046173748154,1
Evans D.,0.4700813584588455,0.9534744524892486,1
Fery A.,-5.088031440211252,6.099825355802721,1
Fils A.,0.5452729434781065,0.9888991807218261,1
Fognini F.,0.6026640547350268,1.266351563858617,1
Fonseca J.,-0.6729379578307825,4.675788476621275,1
Fratangelo B.,-0.1034965487302078,4.681131904112685,1
Friberg K.,-0.6767339968503475,4.651625005800199,1
Fritz T.,1.1745676148634356,0.6988230449017778,1
Fucsovics M.,0.48506946840612447,0.9289506583973416,1
Gakhov I.,1.3351193873713751,3.6074317618612493,1
Galan D.E.,-0.49988321241561445,1.0956567435098459,1
Galarneau A.,0.1844750247790832,4.6487794160716405,1
Garin C.,0.33222323320037395,0.9860455327666705,1
Gasquet R.,-0.14021882539629954,0.9592572240557442,1
Gaston H.,-0.8452200814437004,1.6109411568518002,1
Gerasimov E.,0.28447655141746403,3.613539824004683,1
Giannessi A.,-0.3354486887356084,4.696552408219407,1
Giron M.,0.39805386157621236,0.8086393086687287,1
Giustino L.,-0.680530678532733,4.670630413009053,1
