"Date","ATP","Tournament","Round","Surface","Court","Winner","Loser","B365W","B365L","TTT_Pct_W","TTT_Pct_L","pred","ttt_correct","bookie_pred","bookie_correct","bet365_right_ttt_wrong","ATPk"
2024-06-17,35,"Halle Open","1st Round","Grass","Outdoor","Hurkacz H.","Cobolli F.",1.13,6,98.23,1.77,"Hurkacz H.",TRUE,"Hurkacz H.",TRUE,FALSE,35
2024-06-18,35,"Halle Open","1st Round","Grass","Outdoor","Fils A.","Machac T.",2,1.8,94.96,5.04,"Fils A.",TRUE,"Machac T.",FALSE,FALSE,35
2024-06-18,35,"Halle Open","1st Round","Grass","Outdoor","Giron M.","Rublev A.",4,1.25,0,100,"Rublev A.",FALSE,"Rublev A.",FALSE,FALSE,35
2024-06-18,35,"Halle Open","1st Round","Grass","Outdoor","Eubanks C.","Martinez P.",1.4,3,97.76,2.24,"Eubanks C.",TRUE,"Eubanks C.",TRUE,FALSE,35
2024-06-18,35,"Halle Open","1st Round","Grass","Outdoor","Sinner J.","Griekspoor T.",1.11,6.5,99.89,0.11,"Sinner J.",TRUE,"Sinner J.",TRUE,FALSE,35
2024-06-19,35,"Halle Open","1st Round","Grass","Outdoor","Berrettini M.","Michelsen A.",1.25,4,62,38,"Berrettini M.",TRUE,"Berrettini M.",TRUE,FALSE,35
2024-06-19,35,"Halle Open","1st Round","Grass","Outdoor","Struff J.L.","Darderi L.",1.17,5,90.57,9.43,"Struff J.L.",TRUE,"Struff J.L.",TRUE,FALSE,35
2024-06-17,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Dimitrov G.","Mannarino A.",1.17,5,98.91,1.09,"Dimitrov G.",TRUE,"Dimitrov G.",TRUE,FALSE,36
2024-06-17,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Hijikata R.","Tiafoe F.",3.4,1.33,4.61,95.39,"Tiafoe F.",FALSE,"Tiafoe F.",FALSE,FALSE,36
2024-06-17,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Thompson J.","Rune H.",2.75,1.44,0.24,99.76,"Rune H.",FALSE,"Rune H.",FALSE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Fritz T.","Daniel T.",1.14,5.5,99.79,0.21,"Fritz T.",TRUE,"Fritz T.",TRUE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Musetti L.","De Minaur A.",5,1.17,2.43,97.57,"De Minaur A.",FALSE,"De Minaur A.",FALSE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Arnaldi M.","Humbert U.",3.2,1.36,43.79,56.21,"Humbert U.",FALSE,"Humbert U.",FALSE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Korda S.","Khachanov K.",1.67,2.2,30.09,69.91,"Khachanov K.",FALSE,"Korda S.",TRUE,TRUE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Tabilo A.","Davidovich Fokina A.",2.5,1.53,2.14,97.86,"Davidovich Fokina A.",FALSE,"Davidovich Fokina A.",FALSE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Paul T.","Baez S.",1.14,5.5,96.62,3.38,"Paul T.",TRUE,"Paul T.",TRUE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Alcaraz C.","Cerundolo F.",1.1,7,100,0,"Alcaraz C.",TRUE,"Alcaraz C.",TRUE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Nakashima B.","Evans D.",1.53,2.5,51.71,48.29,"Nakashima B.",TRUE,"Nakashima B.",TRUE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Mpetshi G.","Shelton B.",2.38,1.57,14.76,85.24,"Shelton B.",FALSE,"Shelton B.",FALSE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Draper J.","Navone M.",1.06,10,76.87,23.13,"Draper J.",TRUE,"Draper J.",TRUE,FALSE,36
2024-07-29,47,"Citi Open","1st Round","Hard","Outdoor","Ruusuvuori E.","Coric B.",1.67,2.2,75.76,24.24,"Ruusuvuori E.",TRUE,"Ruusuvuori E.",TRUE,FALSE,47
2024-07-29,47,"Citi Open","1st Round","Hard","Outdoor","Goffin D.","Ugo Carabelli C.",1.29,3.75,69.26,30.74,"Goffin D.",TRUE,"Goffin D.",TRUE,FALSE,47
2024-07-30,47,"Citi Open","1st Round","Hard","Outdoor","Kokkinakis T.","Purcell M.",1.73,2.1,95.6,4.4,"Kokkinakis T.",TRUE,"Kokkinakis T.",TRUE,FALSE,47
2024-07-30,47,"Citi Open","1st Round","Hard","Outdoor","Kovacevic A.","Nishioka Y.",2.3,1.62,10.2,89.8,"Nishioka Y.",FALSE,"Nishioka Y.",FALSE,FALSE,47
2024-09-26,54,"China Open","1st Round","Hard","Outdoor","Mannarino A.","Sonego L.",2.5,1.53,80.85,19.15,"Mannarino A.",TRUE,"Sonego L.",FALSE,FALSE,54
2024-09-26,54,"China Open","1st Round","Hard","Outdoor","Sinner J.","Jarry N.",1.05,11,99.64,0.36,"Sinner J.",TRUE,"Sinner J.",TRUE,FALSE,54
2024-09-26,54,"China Open","1st Round","Hard","Outdoor","Griekspoor T.","Kecmanovic M.",1.8,2,99.65,0.35,"Griekspoor T.",TRUE,"Griekspoor T.",TRUE,FALSE,54
2024-09-26,54,"China Open","1st Round","Hard","Outdoor","Lehecka J.","Martinez P.",1.3,3.5,99.8,0.2,"Lehecka J.",TRUE,"Lehecka J.",TRUE,FALSE,54
2024-09-26,54,"China Open","1st Round","Hard","Outdoor","Cobolli F.","Bublik A.",1.91,1.91,16.96,83.04,"Bublik A.",FALSE,NA,FALSE,FALSE,54
2024-09-27,54,"China Open","1st Round","Hard","Outdoor","Cerundolo F.","Mensik J.",2,1.8,21.95,78.05,"Mensik J.",FALSE,"Mensik J.",FALSE,FALSE,54
2024-09-27,54,"China Open","1st Round","Hard","Outdoor","Bu Y.","Shang J.",3.5,1.3,8.41,91.59,"Shang J.",FALSE,"Shang J.",FALSE,FALSE,54
2024-09-27,54,"China Open","1st Round","Hard","Outdoor","Musetti L.","Bergs Z.",1.62,2.3,97.31,2.69,"Musetti L.",TRUE,"Musetti L.",TRUE,FALSE,54
2024-09-27,54,"China Open","1st Round","Hard","Outdoor","Medvedev D.","Monfils G.",1.2,4.5,99.96,0.04,"Medvedev D.",TRUE,"Medvedev D.",TRUE,FALSE,54
2024-09-27,54,"China Open","1st Round","Hard","Outdoor","Bautista Agut R.","Rinderknech A.",1.67,2.2,98.16,1.84,"Bautista Agut R.",TRUE,"Bautista Agut R.",TRUE,FALSE,54
2024-09-27,54,"China Open","1st Round","Hard","Outdoor","Khachanov K.","Carballes Baena R.",1.33,3.4,99.97,0.03,"Khachanov K.",TRUE,"Khachanov K.",TRUE,FALSE,54
2024-09-27,54,"China Open","1st Round","Hard","Outdoor","Alcaraz C.","Mpetshi G.",1.06,10,99.76,0.24,"Alcaraz C.",TRUE,"Alcaraz C.",TRUE,FALSE,54
